EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
104052,2018,41,Travel_Rarely,541,Product,21,Diploma,1,1727,2,Female,84,2,3,Single,5971,23787,0,Y,Yes,12,3,4,80,1,10,3,2,4,3,2,3,No,,,,TOR,L2
104053,2018,35,Travel_Rarely,561,Corporate Functions,2,Masters,1,390,2,Female,92,2,2,Divorced,7215,11466,2,Y,No,12,3,1,80,1,9,2,3,4,3,1,2,No,,,,BOS,L2
104054,2018,33,Travel_Rarely,934,HR,10,Bachelors,1,1468,2,Male,69,2,3,Married,5147,22489,3,Y,No,16,3,2,80,1,8,2,2,3,2,1,1,Yes,2021,career change,Voluntary,CAL,L2
104055,2018,28,Travel_Rarely,623,Sales,3,Masters,1,964,2,Male,55,2,3,Married,2729,23382,4,Y,Yes,17,3,3,80,2,4,3,2,1,1,1,1,Yes,2019,long hours,Voluntary,BOS,L1
104056,2018,28,Travel_Rarely,378,Corporate Functions,13,Doctorate,1,1467,4,Male,60,3,2,Single,2176,25501,1,Y,Yes,12,4,3,80,0,6,2,3,3,1,2,2,Yes,2021,reallocation out of the area,Voluntary,CAL,L1
104057,2018,31,Travel_Rarely,916,HR,6,Masters,1,753,2,Male,94,2,3,Single,6269,19236,0,Y,No,11,3,2,80,0,11,3,3,4,4,2,3,No,,,,BOS,L2
104058,2018,29,Travel_Rarely,1116,Delivery,3,Bachelors,1,523,3,Male,53,3,4,Single,2595,7193,0,Y,No,13,3,2,80,0,11,2,2,4,3,2,3,No,,,,OTT,L1
104059,2018,37,Travel_Rarely,895,Sales,3,Masters,1,1567,2,Male,78,2,2,Single,4838,7663,3,Y,No,11,3,1,80,1,7,2,3,2,1,1,2,Yes,2020,reallocation out of the area,Voluntary,BOS,L2
104060,2018,33,Travel_Rarely,230,Marketing,10,Bachelors,1,1918,2,Male,42,3,2,Divorced,5489,10390,1,Y,No,14,3,2,80,0,10,2,2,4,2,1,4,No,,,,VAN,L2
104061,2018,31,Travel_Rarely,813,Marketing,6,Bachelors,1,431,3,Female,47,2,3,Divorced,8976,14036,1,Y,No,23,3,1,80,0,10,2,2,4,4,3,4,No,,,,MKM,L2
104062,2018,42,Travel_Rarely,1286,HR,4,Masters,1,189,3,Male,43,2,3,Married,5963,14427,3,Y,No,14,3,3,80,0,15,1,3,4,3,2,3,No,,,,OTT,L2
104063,2018,28,Travel_Frequently,826,Marketing,4,Masters,1,1005,2,Male,42,2,1,Single,2286,6726,0,Y,No,11,5,3,80,0,1,1,3,1,1,1,1,Yes,2019,unhappy,Voluntary,CAL,L1
104064,2018,34,Travel_Rarely,1065,Sales,14,Bachelors,1,1051,1,Female,50,1,1,Married,6705,11774,6,Y,Yes,16,5,2,80,0,13,2,3,1,1,1,1,Yes,2019,offered more money,Voluntary,VAN,L2
104065,2018,37,Travel_Rarely,601,Product,17,Masters,1,334,1,Female,65,3,3,Single,4687,12698,1,Y,No,12,3,2,80,0,17,3,3,4,3,1,3,No,,,,VAN,L2
104066,2018,45,Travel_Rarely,479,Corporate Functions,19,Diploma,1,1706,3,Male,41,2,1,Divorced,10775,16051,4,Y,No,12,3,2,80,0,19,2,2,3,1,2,1,Yes,2021,retiring,Voluntary,PHL,L3
104067,2018,40,Travel_Rarely,712,HR,9,Masters,1,1253,2,Male,55,2,3,Married,10360,5611,2,Y,No,11,1,1,80,0,15,4,2,4,2,1,2,Yes,2022,Layoffs,Involuntary,BOS,L3
104068,2018,42,Travel_Rarely,1487,Product,14,Masters,1,483,3,Male,78,3,3,Divorced,4714,26307,1,Y,No,13,3,2,80,1,17,4,2,4,3,1,3,No,,,,VAN,L2
104069,2018,21,Travel_Rarely,1378,Product,6,Diploma,1,651,3,Female,92,2,3,Single,3680,9082,4,Y,No,16,3,2,80,0,3,3,2,1,1,1,1,Yes,2019,retiring,Voluntary,TOR,L1
104070,2018,36,Travel_Frequently,1467,Marketing,11,Masters,1,154,2,Female,92,3,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,4,3,1,3,No,,,,BOS,L3
104071,2018,28,Travel_Frequently,566,Sales,6,Diploma,1,1906,1,Male,88,3,3,Married,6312,26872,0,Y,No,14,3,2,80,0,10,4,2,4,3,1,3,No,,,,VAN,L2
104072,2018,48,Travel_Rarely,163,HR,2,Bachelors,1,595,2,Female,37,3,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,4,3,3,3,No,,,,MKM,L2
104073,2018,55,Travel_Rarely,1117,Delivery,18,Diploma,1,597,1,Female,83,3,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,4,4,3,3,No,,,,BOS,L4
104074,2018,35,Travel_Rarely,527,Delivery,3,Diploma,1,340,4,Male,83,2,1,Married,6032,23600,5,Y,No,13,3,2,80,0,12,2,3,4,3,2,3,No,,,,TOR,L2
104075,2018,54,Travel_Rarely,295,HR,16,Diploma,1,942,3,Female,71,2,4,Single,14101,20718,5,Y,No,16,3,2,80,0,32,1,3,4,3,2,3,No,,,,NYC,L4
104076,2018,37,Travel_Rarely,1176,Corporate Functions,2,Diploma,1,1660,3,Male,60,3,2,Married,5160,10732,6,Y,No,15,3,3,80,0,12,2,2,4,3,1,3,No,,,,OTT,L2
104077,2018,45,Travel_Rarely,613,Delivery,8,Bachelors,1,238,2,Female,66,2,4,Married,9923,13590,1,Y,No,15,1,4,80,0,10,3,3,4,3,2,3,Yes,2022,cost cutting,Involuntary,BOS,L3
104078,2018,33,Travel_Rarely,646,Product,14,Doctorate,1,1170,2,Male,59,2,1,Single,10091,22143,6,Y,Yes,14,3,2,80,0,13,2,3,3,3,2,1,Yes,2021,return to school,Voluntary,CAL,L3
104079,2018,32,Travel_Rarely,1093,HR,6,Doctorate,1,125,2,Male,87,3,3,Single,5010,24301,1,Y,No,16,3,1,80,0,12,0,3,4,3,2,3,No,,,,MKM,L2
104080,2018,25,Travel_Rarely,1084,Sales,6,Bachelors,1,1618,3,Male,93,2,3,Single,3909,20732,2,Y,No,11,5,1,80,0,5,2,2,2,2,1,1,Yes,2020,return to school,Voluntary,BOS,L1
104081,2018,36,Travel_Rarely,745,Marketing,10,Doctorate,1,1235,1,Male,81,3,2,Single,4841,7785,5,Y,Yes,12,4,1,80,1,8,2,2,1,1,1,1,Yes,2019,long hours,Voluntary,CAL,L2
104082,2018,46,Travel_Frequently,638,Sales,1,Diploma,1,124,3,Male,40,2,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,4,4,4,2,No,,,,OTT,L3
104083,2018,35,Travel_Rarely,619,Delivery,1,Doctorate,1,600,2,Male,85,3,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,4,4,3,4,No,,,,TOR,L2
104084,2018,36,Travel_Rarely,1238,HR,7,Doctorate,1,1795,3,Male,88,3,1,Married,4058,12829,1,Y,No,13,3,3,80,0,18,3,2,4,1,2,3,No,,,,PHL,L1
104085,2018,34,Travel_Frequently,1343,HR,9,Doctorate,1,1446,3,Male,76,3,1,Single,8016,25887,5,Y,No,13,3,3,80,0,13,1,2,4,3,2,3,No,,,,TOR,L3
104086,2018,24,Travel_Frequently,1185,Corporate Functions,9,Doctorate,1,1383,2,Female,56,2,2,Married,1287,16784,1,Y,Yes,13,1,1,80,0,1,4,2,1,1,1,1,Yes,2019,cost cutting,Involuntary,NYC,L1
104087,2018,42,Travel_Rarely,319,Marketing,24,Bachelors,1,605,4,Male,56,3,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,4,4,2,3,No,,,,NYC,L3
104088,2018,30,Travel_Rarely,1334,Corporate Functions,4,Diploma,1,121,3,Female,63,2,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,4,3,1,3,No,,,,TOR,L2
104089,2018,35,Travel_Rarely,1222,Sales,2,Doctorate,1,1776,2,Female,84,2,2,Married,4172,7882,3,Y,No,13,3,2,80,1,12,3,3,4,4,1,2,No,,,,TOR,L1
104090,2018,26,Travel_Rarely,946,Corporate Functions,14,Masters,1,1605,3,Male,61,2,2,Married,2282,6970,0,Y,Yes,12,4,2,80,0,4,2,3,2,1,1,1,Yes,2020,long hours,Voluntary,NYC,L1
104091,2018,31,Travel_Rarely,1000,HR,8,Diploma,1,247,1,Male,40,3,1,Single,4197,10208,6,Y,Yes,21,3,1,80,0,9,2,4,2,2,1,2,Yes,2020,reallocation out of the area,Voluntary,OTT,L1
104092,2018,19,Travel_Rarely,313,Product,2,Masters,1,509,3,Male,57,3,2,Single,1417,25202,1,Y,Yes,12,4,2,80,0,0,2,3,1,1,1,1,Yes,2019,retiring,Voluntary,VAN,L1
104093,2018,45,Travel_Frequently,295,Sales,15,Diploma,1,1100,2,Male,61,3,2,Single,17506,13012,2,Y,No,17,3,3,80,0,23,3,2,4,2,1,1,No,,,,TOR,L4
104094,2018,41,Travel_Rarely,1278,Corporate Functions,9,Doctorate,1,871,2,Male,65,1,3,Married,10335,24439,2,Y,No,13,5,4,80,0,13,1,3,2,1,1,1,Yes,2020,offered more money,Voluntary,VAN,L2
104095,2018,41,Travel_Frequently,622,Product,2,Bachelors,1,651,3,Female,81,3,3,Divorced,4115,5732,1,Y,Yes,12,3,2,80,1,9,3,3,4,1,1,1,No,,,,OTT,L2
104096,2018,29,Travel_Rarely,780,Product,6,Bachelors,1,173,3,Male,43,2,3,Married,8434,3189,1,Y,No,14,3,3,80,0,9,0,3,4,3,2,2,No,,,,VAN,L3
104097,2018,51,Travel_Rarely,632,Marketing,21,Doctorate,1,120,3,Male,71,3,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,4,3,1,1,No,,,,MKM,L2
104098,2018,37,Travel_Rarely,807,Delivery,6,Diploma,1,133,3,Male,63,3,1,Divorced,2073,23648,4,Y,Yes,22,3,4,80,0,7,3,3,2,1,1,1,Yes,2020,offered more money,Voluntary,MKM,L1
104099,2018,32,Travel_Rarely,1173,Delivery,4,Bachelors,1,1929,3,Male,53,1,1,Married,5235,5871,1,Y,No,18,3,1,80,0,10,5,3,4,3,2,3,No,,,,BOS,L2
104100,2018,26,Travel_Rarely,755,Product,5,Diploma,1,1698,3,Male,97,3,3,Single,1926,25003,1,Y,Yes,17,4,1,80,0,2,2,3,1,1,1,1,Yes,2019,return to school,Voluntary,VAN,L1
104101,2018,36,Non-Travel,635,Product,10,Masters,1,592,2,Male,32,3,4,Single,9980,15318,1,Y,No,14,3,4,80,0,10,3,2,4,2,4,3,No,,,,CAL,L3
104102,2018,29,Travel_Rarely,986,Product,3,Doctorate,1,564,2,Male,93,2,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,4,1,1,3,No,,,,MKM,L3
104103,2018,19,Travel_Rarely,489,HR,2,Diploma,1,566,1,Male,52,2,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,1,1,1,Yes,2019,career change,Voluntary,OTT,L1
104104,2018,35,Travel_Rarely,469,Corporate Functions,14,Bachelors,1,657,2,Female,61,2,2,Married,11840,26282,1,Y,No,13,3,3,80,0,16,2,3,4,3,1,2,No,,,,TOR,L3
104105,2018,30,Travel_Rarely,856,Sales,9,Diploma,1,1161,2,Male,71,2,3,Married,6557,2712,1,Y,No,17,3,1,80,1,10,2,2,4,2,1,2,No,,,,CAL,L2
104106,2018,34,Travel_Rarely,1354,Sales,5,Doctorate,1,153,3,Female,45,2,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,4,4,2,3,No,,,,TOR,L3
104107,2018,30,Non-Travel,1398,HR,22,Diploma,1,567,3,Female,69,3,1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,4,3,3,3,No,,,,NYC,L3
104108,2018,25,Travel_Rarely,428,Delivery,14,Diploma,1,747,1,Female,70,2,4,Single,2685,18214,1,Y,Yes,18,3,3,80,0,1,2,2,1,1,1,1,Yes,2019,offered more money,Voluntary,MKM,L1
104109,2018,37,Travel_Frequently,919,Sales,14,Masters,1,779,3,Female,65,3,3,Single,2646,20518,4,Y,Yes,12,5,3,80,0,7,2,3,2,2,1,2,Yes,2020,unhappy,Voluntary,NYC,L1
104110,2018,44,Travel_Rarely,1187,Product,16,Doctorate,1,1181,2,Male,92,3,2,Divorced,12184,16252,2,Y,No,16,1,3,80,0,26,2,2,4,1,1,2,Yes,2022,cost cutting,Involuntary,PHL,L3
104111,2018,31,Travel_Rarely,1466,Marketing,2,Masters,1,1328,3,Male,64,3,2,Married,3657,9496,0,Y,No,18,3,1,80,1,11,2,2,4,3,2,3,No,,,,VAN,L1
104112,2018,29,Travel_Frequently,146,HR,19,Bachelors,1,141,3,Male,46,1,3,Divorced,2101,12788,3,Y,No,14,5,2,80,0,5,3,2,2,1,1,1,Yes,2020,long hours,Voluntary,CAL,L1
104113,2018,30,Non-Travel,1116,HR,2,Masters,1,571,3,Female,49,3,4,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,4,3,3,3,No,,,,MKM,L1
104114,2018,34,Travel_Rarely,1129,Marketing,13,Doctorate,1,740,3,Male,92,3,2,Married,8191,5240,0,Y,No,13,3,3,80,1,11,1,2,4,3,2,3,No,,,,OTT,L3
104115,2018,35,Travel_Rarely,662,Sales,1,Masters,1,204,3,Male,94,3,2,Married,7295,11439,1,Y,No,13,3,1,80,2,10,3,3,4,3,1,3,No,,,,PHL,L3
104116,2018,44,Travel_Frequently,495,Product,8,Masters,1,789,2,Female,54,3,2,Single,4561,4348,5,Y,No,15,4,1,80,1,7,2,2,2,2,2,2,Yes,2020,unhappy,Voluntary,TOR,L1
104117,2018,41,Travel_Frequently,755,Product,15,Bachelors,1,1688,2,Male,40,2,2,Married,2393,15560,8,Y,Yes,15,5,3,80,1,6,3,3,1,1,1,1,Yes,2019,return to school,Voluntary,OTT,L1
104118,2018,25,Travel_Rarely,843,Marketing,2,Doctorate,1,1213,1,Female,54,3,3,Single,4656,25291,9,Y,Yes,14,3,1,80,1,4,3,3,1,1,1,1,Yes,2019,retiring,Voluntary,NYC,L1
104119,2018,33,Travel_Rarely,813,Sales,14,Doctorate,1,325,3,Male,58,3,4,Married,2436,22149,5,Y,Yes,13,5,3,80,1,8,2,1,2,2,1,2,Yes,2020,long hours,Voluntary,NYC,L1
104120,2018,33,Travel_Rarely,1062,HR,4,Masters,1,462,3,Female,62,3,3,Single,2468,7116,0,Y,No,16,3,3,80,0,10,2,2,4,2,2,3,No,,,,NYC,L1
104121,2018,33,Travel_Rarely,1277,Product,15,Doctorate,1,582,2,Male,56,3,3,Married,13610,24619,7,Y,Yes,12,4,4,80,0,15,2,4,3,3,3,3,Yes,2021,medical issues,Voluntary,TOR,L3
104122,2018,45,Travel_Rarely,1125,Product,11,Diploma,1,1752,2,Male,65,3,2,Single,7448,14023,4,Y,No,18,4,3,80,2,13,2,3,3,3,1,3,Yes,2021,career change,Voluntary,CAL,L3
104123,2018,36,Travel_Rarely,1266,HR,9,Diploma,1,1879,2,Male,62,2,3,Married,5673,6058,1,Y,No,13,3,1,80,1,10,3,3,4,3,1,3,No,,,,OTT,L2
104124,2018,32,Travel_Rarely,923,Delivery,9,Doctorate,1,724,3,Female,55,3,3,Divorced,5391,21711,1,Y,No,12,3,3,80,0,9,2,2,4,3,1,3,No,,,,VAN,L2
104125,2018,43,Travel_Rarely,612,HR,13,Doctorate,1,1804,3,Male,47,2,2,Single,5522,9882,4,Y,No,16,3,3,80,0,17,3,2,4,3,1,4,No,,,,PHL,L2
104126,2018,28,Travel_Rarely,378,Marketing,7,Bachelors,1,816,2,Female,53,1,3,Divorced,2667,23432,4,Y,Yes,18,4,2,80,2,3,3,2,1,1,1,1,Yes,2019,return to school,Voluntary,VAN,L1
104127,2018,31,Travel_Rarely,1270,HR,11,Bachelors,1,518,1,Male,44,3,1,Single,4223,11144,3,Y,Yes,18,5,2,80,0,9,2,1,2,1,1,1,Yes,2020,career change,Voluntary,BOS,L1
104128,2018,35,Travel_Rarely,842,Delivery,13,Diploma,1,1527,1,Male,59,2,2,Single,4717,7739,1,Y,Yes,17,1,2,80,0,11,2,3,4,2,2,3,Yes,2022,poor work performance,Involuntary,PHL,L2
104129,2018,38,Travel_Rarely,740,Corporate Functions,25,Bachelors,1,890,1,Male,58,2,2,Single,4609,3437,2,Y,Yes,21,2,1,80,0,12,3,3,4,3,2,3,Yes,2022,restructuring,Involuntary,NYC,L1
104130,2018,32,Travel_Rarely,764,Marketing,3,Diploma,1,1081,3,Female,80,2,3,Married,15685,3649,2,Y,No,13,3,2,80,1,12,2,2,4,3,1,3,No,,,,CAL,L4
104131,2018,46,Travel_Rarely,669,Sales,9,Masters,1,118,3,Male,64,2,4,Single,9619,13596,1,Y,No,16,1,4,80,0,9,3,3,4,3,2,3,Yes,2022,cost cutting,Involuntary,PHL,L3
104132,2018,32,Travel_Frequently,967,Corporate Functions,8,Masters,1,207,2,Female,43,3,4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,4,3,2,3,No,,,,TOR,L3
104133,2018,31,Travel_Rarely,1363,Corporate Functions,3,Bachelors,1,1469,4,Male,71,1,1,Single,4608,15719,2,Y,No,16,3,3,80,0,12,2,3,4,3,1,4,No,,,,PHL,L2
104134,2018,44,Travel_Rarely,1043,Marketing,8,Masters,1,745,1,Female,56,3,2,Single,7815,2505,1,Y,No,16,3,4,80,0,14,3,2,4,4,1,3,No,,,,TOR,L3
104135,2018,54,Travel_Rarely,1116,HR,14,Diploma,1,512,1,Female,81,3,2,Married,17083,9851,3,Y,No,22,3,3,80,0,35,1,2,4,3,2,3,No,,,,NYC,L4
104136,2018,50,Travel_Rarely,797,Marketing,4,Bachelors,1,385,1,Male,96,3,2,Divorced,19144,15815,3,Y,No,14,3,1,80,2,28,4,2,4,2,1,3,No,,,,CAL,L5
104137,2018,30,Travel_Rarely,574,Corporate Functions,19,Doctorate,1,188,1,Female,71,1,3,Single,4501,24785,3,Y,No,11,5,3,80,0,4,2,2,1,1,1,1,Yes,2019,career change,Voluntary,NYC,L1
104138,2018,46,Travel_Rarely,1175,Corporate Functions,8,Doctorate,1,1128,4,Male,82,3,4,Divorced,17578,5459,3,Y,No,14,3,2,80,0,26,3,3,4,2,2,1,No,,,,OTT,L4
104139,2018,37,Travel_Frequently,561,Product,15,Bachelors,1,1921,3,Male,72,2,3,Married,5156,26646,2,Y,No,17,3,2,80,0,15,3,3,4,3,2,3,No,,,,VAN,L2
104140,2018,42,Travel_Rarely,1118,Sales,4,Masters,1,2015,3,Male,59,2,2,Divorced,5301,13406,1,Y,No,12,3,4,80,0,13,2,2,4,3,1,3,No,,,,VAN,L2
104141,2018,23,Travel_Rarely,345,Sales,6,Masters,1,1739,3,Female,72,3,2,Single,2463,26032,0,Y,No,22,5,1,80,0,1,2,3,1,1,1,1,Yes,2019,retiring,Voluntary,MKM,L1
104142,2018,50,Travel_Frequently,1379,HR,14,Masters,1,887,3,Male,54,2,3,Single,10541,13964,6,Y,No,11,3,3,80,0,20,2,2,4,3,1,3,No,,,,TOR,L2
104143,2018,29,Travel_Rarely,121,Marketing,27,Diploma,1,283,2,Female,35,3,4,Married,7639,24525,1,Y,No,22,2,4,80,3,10,3,2,4,2,1,4,Yes,2022,Layoffs,Involuntary,PHL,L3
104144,2018,29,Travel_Frequently,442,Sales,2,Bachelors,1,388,2,Male,44,3,4,Single,4554,20260,1,Y,No,18,3,1,80,0,10,3,2,4,3,1,4,No,,,,PHL,L2
104145,2018,32,Travel_Rarely,802,HR,11,Masters,1,1409,1,Male,74,3,1,Single,8197,18643,0,Y,No,15,5,1,80,1,7,2,3,2,1,1,1,Yes,2020,offered more money,Voluntary,VAN,L2
104146,2018,40,Travel_Rarely,1033,HR,1,Bachelors,1,1391,2,Male,68,2,1,Divorced,4085,4291,0,Y,No,17,3,4,80,0,10,2,2,4,1,1,3,No,,,,MKM,L2
104147,2018,55,Travel_Rarely,147,Delivery,20,Masters,1,389,2,Male,37,3,4,Married,5415,15972,3,Y,Yes,19,3,4,80,1,12,4,3,4,3,1,3,No,,,,VAN,L2
104148,2018,38,Travel_Rarely,993,Corporate Functions,1,Diploma,1,1493,3,Male,68,3,1,Married,4023,4247,0,Y,No,16,3,3,80,0,10,2,2,4,2,1,3,No,,,,VAN,L1
104149,2018,32,Travel_Rarely,1421,Delivery,4,Diploma,1,672,2,Female,54,2,3,Divorced,3206,20117,0,Y,No,13,3,2,80,0,12,3,2,4,4,3,3,No,,,,OTT,L1
104150,2018,36,Travel_Rarely,1040,Marketing,6,Diploma,1,1225,4,Female,82,3,1,Single,9468,10421,0,Y,Yes,22,5,1,80,0,9,2,3,3,3,2,3,Yes,2021,return to school,Voluntary,CAL,L2
104151,2018,32,Travel_Rarely,531,Delivery,14,Bachelors,1,206,1,Male,60,1,2,Married,6316,22918,2,Y,No,20,4,3,80,0,9,3,2,3,2,1,2,Yes,2021,return to school,Voluntary,TOR,L2
104152,2018,35,Travel_Rarely,280,HR,16,Bachelors,1,536,2,Male,63,4,2,Divorced,5431,19663,1,Y,No,16,3,3,80,0,9,3,3,4,2,2,3,No,,,,MKM,L2
104153,2018,27,Travel_Rarely,279,Delivery,5,Diploma,1,1757,2,Female,72,3,1,Single,2317,26297,1,Y,No,18,4,2,80,0,1,2,3,1,1,1,1,Yes,2019,return to school,Voluntary,BOS,L1
104154,2018,33,Travel_Rarely,620,Sales,18,Diploma,1,370,2,Male,49,2,3,Married,5620,15666,3,Y,No,13,5,1,80,0,7,1,2,1,1,1,1,Yes,2019,medical issues,Voluntary,TOR,L1
104155,2018,35,Travel_Rarely,1232,Marketing,16,Bachelors,1,406,3,Male,96,3,2,Married,8020,5100,0,Y,No,15,3,3,80,2,12,3,2,4,4,3,4,No,,,,MKM,L3
104156,2018,29,Travel_Rarely,1250,Product,23,Bachelors,1,932,2,Male,63,2,1,Single,9096,12104,3,Y,No,12,3,1,80,0,10,2,2,3,2,1,3,Yes,2021,return to school,Voluntary,NYC,L3
104157,2018,52,Travel_Rarely,1171,Delivery,20,Bachelors,1,1705,1,Male,60,3,1,Married,9796,5846,4,Y,No,14,4,1,80,0,13,2,2,2,2,2,2,Yes,2020,unhappy,Voluntary,NYC,L3
104158,2018,20,Travel_Rarely,870,Corporate Functions,7,Bachelors,1,239,3,Male,62,2,3,Divorced,2861,19658,1,Y,Yes,18,3,2,80,0,1,4,3,1,1,1,1,Yes,2019,unhappy,Voluntary,PHL,L1
104159,2018,36,Non-Travel,1105,Sales,24,Masters,1,419,2,Female,47,3,2,Married,5674,6927,7,Y,No,15,3,3,80,1,11,3,3,4,3,1,3,No,,,,OTT,L2
104160,2018,47,Travel_Rarely,795,Sales,14,Diploma,1,246,2,Male,87,3,1,Married,6507,5356,2,Y,No,15,3,3,80,0,12,1,2,4,3,1,3,No,,,,VAN,L2
104161,2018,33,Travel_Rarely,804,Marketing,14,Diploma,1,225,1,Female,67,3,3,Single,4654,12296,0,Y,No,15,3,2,80,0,10,2,3,4,3,1,3,No,,,,PHL,L2
104162,2018,38,Travel_Rarely,849,Marketing,25,Doctorate,1,421,1,Female,81,2,2,Married,12061,26707,3,Y,No,17,3,3,80,1,19,2,3,4,3,1,1,No,,,,CAL,L3
104163,2018,30,Non-Travel,829,Corporate Functions,1,Masters,1,292,3,Male,88,2,3,Single,8474,20925,1,Y,No,22,4,3,80,0,12,2,3,4,3,2,3,No,,,,VAN,L3
104164,2018,32,Travel_Rarely,1191,HR,16,Doctorate,1,165,1,Female,70,1,1,Married,4309,4672,2,Y,Yes,19,3,2,80,0,9,4,2,3,1,2,3,Yes,2021,long hours,Voluntary,CAL,L1
104165,2018,46,Travel_Rarely,1363,Marketing,20,Doctorate,1,1143,3,Female,60,4,4,Married,13704,11921,2,Y,Yes,16,3,3,80,1,25,2,3,4,4,3,3,No,,,,MKM,L4
104166,2018,45,Travel_Rarely,1334,Marketing,12,Doctorate,1,1120,3,Male,66,2,3,Married,10570,13855,6,Y,No,11,3,2,80,1,19,3,2,4,2,1,4,No,,,,BOS,L3
104167,2018,28,Travel_Rarely,471,Corporate Functions,23,Doctorate,1,606,3,Male,73,2,1,Single,2550,18297,4,Y,Yes,15,4,1,80,0,5,2,3,1,1,1,1,Yes,2019,long hours,Voluntary,NYC,L1
104168,2018,31,Travel_Rarely,374,Sales,24,Diploma,1,911,1,Female,86,3,4,Divorced,2793,18014,1,Y,Yes,23,3,2,80,0,1,2,1,1,1,1,1,Yes,2019,long hours,Voluntary,MKM,L1
104169,2018,37,Travel_Rarely,1309,Marketing,5,Doctorate,1,265,3,Male,65,3,2,Single,5743,10036,8,Y,No,17,3,4,80,0,16,2,3,4,4,1,3,No,,,,BOS,L2
104170,2018,40,Travel_Rarely,1300,Product,24,Masters,1,335,1,Male,62,3,4,Divorced,3319,24447,1,Y,No,17,3,1,80,2,9,3,3,4,3,2,3,No,,,,VAN,L2
104171,2018,29,Travel_Rarely,896,Sales,18,Bachelors,1,315,3,Male,86,2,4,Single,2389,14961,1,Y,Yes,13,3,3,80,0,4,3,2,2,2,1,1,Yes,2020,career change,Voluntary,VAN,L1
104172,2018,35,Travel_Frequently,944,Corporate Functions,1,Doctorate,1,314,3,Female,92,3,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,4,3,1,3,No,,,,NYC,L3
104173,2018,21,Travel_Rarely,163,Product,11,Bachelors,1,556,2,Female,86,3,2,Single,2708,25412,1,Y,No,15,4,3,80,0,1,0,2,1,1,1,1,Yes,2019,retiring,Voluntary,TOR,L1
104174,2018,29,Travel_Frequently,1413,Delivery,1,Masters,1,312,2,Female,42,3,4,Married,7918,6599,1,Y,No,14,3,4,80,1,11,5,3,4,4,2,1,No,,,,PHL,L3
104175,2018,37,Travel_Frequently,319,HR,4,Bachelors,1,311,1,Male,41,3,4,Divorced,2793,2539,4,Y,No,17,3,3,80,1,13,2,3,4,3,2,3,No,,,,TOR,L1
104176,2018,37,Travel_Frequently,663,Corporate Functions,11,Masters,1,306,2,Male,47,3,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,4,3,1,3,No,,,,OTT,L3
104177,2018,45,Travel_Rarely,702,Marketing,11,Doctorate,1,1716,2,Male,34,3,2,Married,5585,9801,5,Y,No,13,3,3,80,0,18,3,3,4,3,1,3,No,,,,CAL,L2
104178,2018,26,Travel_Rarely,1273,HR,22,Doctorate,1,229,1,Male,56,1,2,Single,2313,10729,1,Y,Yes,13,4,3,80,0,1,2,2,1,1,1,1,Yes,2019,medical issues,Voluntary,CAL,L1
104179,2018,31,Travel_Rarely,731,Product,2,Doctorate,1,803,2,Male,67,1,3,Married,2883,18935,1,Y,No,16,3,3,80,0,10,4,3,4,3,1,3,No,,,,BOS,L1
104180,2018,41,Travel_Frequently,374,Product,21,Diploma,1,1647,2,Male,94,2,3,Married,6053,13577,5,Y,No,14,3,2,80,1,16,2,3,4,3,3,3,No,,,,TOR,L2
104181,2018,37,Travel_Rarely,684,HR,10,Masters,1,1567,1,Male,56,3,3,Divorced,4494,3061,0,Y,No,15,3,1,80,0,10,2,2,4,3,2,3,No,,,,TOR,L2
